date,code,qfq_open,qfq_high,qfq_low,qfq_close,qfq_avg,f1mv_open,f1mv_high,f1mv_low,f1mv_close,f1mv_qfq_open,f1mv_qfq_high,f1mv_qfq_low,f1mv_qfq_close,f1mv_qfq_avg,f20max_f1mv_high,f20min_f1mv_low,f5max_f1mv_high,f5min_f1mv_low,curr_type,delist_date,enname,fullname,list_date,list_status,name,symbol
2018-07-20,000025.SZ,31.42,31.8,31.42,31.75,31.68550725851012,59.653439999999996,60.632600000000004,59.427479999999996,60.406639999999996,31.679999999999996,32.2,31.56,32.08,31.956100519700904,63.89019,52.5357,63.40061,59.427479999999996,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-07-20,000027.SZ,4.82,4.98,4.8,4.98,4.919666802180664,66.4488,66.98576,66.04608,66.85152000000001,4.95,4.99,4.920000000000001,4.98,4.958428238121155,69.8048,65.1064,69.8048,66.04608,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-07-20,000028.SZ,46.15,46.15,45.01,45.51,45.36638232821219,176.18752,177.632,171.22943999999998,177.00736,45.13,45.5,43.86,45.34,44.540873935400974,182.19968,154.71552,182.19968,171.22943999999998,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-07-20,000030.SZ,5.228057107386716,5.248913718187462,5.158535071384234,5.21415270018622,5.211239657802805,16.688000000000002,17.0912,16.486400000000003,17.046400000000002,5.1793916821849795,5.304531346989448,5.1168218497827445,5.290626939788952,5.221822633467852,17.203200000000002,14.563439999999998,17.203200000000002,16.486400000000003,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-07-20,000031.SZ,5.74,5.83,5.66,5.8,5.754170963477132,81.07737,82.6177,80.09716,82.33764,5.79,5.8999999999999995,5.72,5.88,5.8504927459708505,87.93884,77.15653,87.93884,80.09716,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-07-23,000001.SZ,9.04,9.45,9.0,9.42,9.238585997081218,1014.4110900000002,1036.01729,1007.9292300000001,1015.4914000000001,9.39,9.59,9.33,9.4,9.458954695487357,1036.01729,933.3878400000001,1036.01729,991.7245800000001,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-07-23,000002.SZ,22.09611125129672,23.000742983710435,22.038368800291586,22.85638685619761,22.618149698321805,3300.692,3444.8570000000004,3300.692,3347.3740000000003,23.13547536938907,24.14596826197886,23.13547536938907,23.46268259175148,23.74931724997599,3444.8570000000004,2817.396,3444.8570000000004,3133.186,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-07-23,000006.SZ,5.49,5.62,5.42,5.6,5.562358358552822,192.00786,200.56436,191.32334,198.5108,5.61,5.86,5.59,5.8,5.7522938660261795,214.59702,182.42458,214.59702,191.32334,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-07-23,000008.SZ,,,,,,,,,,,,,,,,,,,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-07-23,000009.SZ,5.010191472026073,5.099837045084193,4.980309614340032,5.059994568169473,5.053153071530702,37.1151,37.9953,37.1151,37.8486,5.040073329712113,5.159600760456274,5.040073329712113,5.1396795219989135,5.119661830607322,38.142,33.57984,38.142,36.525439999999996,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-07-23,000011.SZ,10.03,10.28,9.98,10.27,10.171039398745584,35.96554,36.9461,35.82546,36.525859999999994,10.27,10.55,10.23,10.43,10.453108177766758,44.72053999999999,35.3702,44.72053999999999,35.82546,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-07-23,000012.SZ,4.87,4.98,4.85,4.96,4.92181267397489,120.37194000000001,123.22098000000001,118.71000000000001,121.79646,5.07,5.19,5.0,5.13,5.110587423437783,126.30744000000001,113.9616,126.30744000000001,118.71000000000001,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-07-23,000016.SZ,4.8,4.86,4.76,4.85,4.809820109228729,102.05868000000001,105.02304,101.6352,104.8113,4.82,4.96,4.8,4.95,4.907741103854773,106.92869999999999,84.90773999999999,106.92869999999999,100.36476,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-07-23,000021.SZ,6.9,7.07,6.86,7.02,6.988107040089197,98.63642,98.63642,96.838,97.94472,7.13,7.13,7.0,7.08,7.076697155750864,100.01982000000001,85.49412,100.01982000000001,95.4546,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-07-23,000025.SZ,31.679999999999996,32.2,31.56,32.08,31.956100519700904,60.38781,61.9507,59.89823,61.04686,32.07,32.9,31.81,32.42,32.358432441119746,63.89019,51.970800000000004,63.89019,59.89823,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-07-23,000027.SZ,4.95,4.99,4.920000000000001,4.98,4.958428238121155,66.98576,69.8048,66.98576,68.86511999999999,4.99,5.2,4.99,5.13,5.085104830360033,69.8048,65.1064,69.8048,66.98576,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-07-23,000028.SZ,45.13,45.5,43.86,45.34,44.540873935400974,175.05536,181.41888,172.59584,181.3408,44.84,46.47,44.21,46.45,45.684663525981286,182.19968,154.71552,182.19968,172.59584,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-07-23,000030.SZ,5.1793916821849795,5.304531346989448,5.1168218497827445,5.290626939788952,5.221822633467852,17.024,17.203200000000002,16.8896,17.1584,5.283674736188703,5.33929236499069,5.241961514587214,5.325387957790192,5.309670057620216,17.203200000000002,13.91904,17.203200000000002,16.11,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-07-23,000031.SZ,5.79,5.8999999999999995,5.72,5.88,5.8504927459708505,83.03779,87.93884,82.75773000000001,84.71815,5.93,6.28,5.910000000000001,6.05,6.101579009708315,87.93884,76.03629,87.93884,82.75773000000001,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-07-24,000001.SZ,9.39,9.59,9.33,9.4,9.458954695487357,1019.81264,1023.0535700000001,1007.9292300000001,1013.3307800000001,9.44,9.47,9.33,9.38,9.375196078452126,1026.2945,933.3878400000001,1025.2141900000001,991.7245800000001,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-07-24,000002.SZ,23.13547536938907,24.14596826197886,23.13547536938907,23.46268259175148,23.74931724997599,3347.3740000000003,3374.834,3295.2000000000003,3319.914,23.46268259175148,23.655157428435245,23.096980402052317,23.27020775506771,23.318961729121103,3374.834,2817.396,3374.834,3133.186,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-07-24,000006.SZ,5.61,5.86,5.59,5.8,5.7522938660261795,198.16854,200.90662,196.11498,199.19532,5.79,5.87,5.73,5.82,5.793728709047902,214.59702,182.42458,214.59702,196.11498,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-07-24,000008.SZ,,,,,,,,,,,,,,,,,,,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-07-24,000009.SZ,5.040073329712113,5.159600760456274,5.040073329712113,5.1396795219989135,5.119661830607322,37.92195,37.9953,37.33515,37.5552,5.149640141227594,5.159600760456274,5.069955187398153,5.099837045084193,5.106055953573382,38.142,33.57984,38.142,36.525439999999996,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-07-24,000011.SZ,10.27,10.55,10.23,10.43,10.453108177766758,36.63092,37.786579999999994,36.38578,37.08618,10.46,10.79,10.39,10.59,10.594168531387195,44.72053999999999,35.3702,44.72053999999999,36.38578,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-07-24,000012.SZ,5.07,5.19,5.0,5.13,5.110587423437783,121.55904000000001,126.30744000000001,119.8971,123.22098000000001,5.12,5.32,5.05,5.19,5.187617344331322,126.30744000000001,113.9616,126.30744000000001,119.65968000000001,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-07-24,000016.SZ,4.82,4.96,4.8,4.95,4.907741103854773,104.38781999999999,106.71696,104.17608,106.08174,4.93,5.04,4.92,5.01,4.988707309110597,106.92869999999999,84.90773999999999,106.92869999999999,100.36476,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-07-24,000021.SZ,7.13,7.13,7.0,7.08,7.076697155750864,98.22139999999999,100.01982000000001,97.66803999999999,98.22139999999999,7.1,7.230000000000001,7.06,7.1,7.133328221847199,100.01982000000001,85.49412,100.01982000000001,95.17792,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-07-24,000025.SZ,32.07,32.9,31.81,32.42,32.358432441119746,60.72675,63.40061,60.68908999999999,61.103350000000006,32.25,33.67,32.23,32.45,32.85047537163897,63.89019,51.970800000000004,63.89019,60.067699999999995,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-07-24,000027.SZ,4.99,5.2,4.99,5.13,5.085104830360033,68.86511999999999,68.86511999999999,67.79119999999999,68.05968,5.13,5.13,5.05,5.07,5.074590503477632,69.67056000000001,65.1064,69.67056000000001,67.79119999999999,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-07-24,000028.SZ,44.84,46.47,44.21,46.45,45.684663525981286,180.3648,181.1456,178.37375999999998,178.80319999999998,46.2,46.4,45.69,45.8,45.9092355567789,182.19968,154.71552,182.19968,174.54784,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-07-24,000030.SZ,5.283674736188703,5.33929236499069,5.241961514587214,5.325387957790192,5.309670057620216,17.203200000000002,17.203200000000002,16.822400000000002,16.912000000000003,5.33929236499069,5.33929236499069,5.221104903786468,5.248913718187462,5.263157029293588,17.203200000000002,13.91904,17.203200000000002,16.11,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-07-24,000031.SZ,5.93,6.28,5.910000000000001,6.05,6.101579009708315,84.57812,86.25848,84.15803,84.43809,6.04,6.16,6.01,6.03,6.067603007951796,86.8186,76.03629,86.8186,84.15803,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-07-25,000001.SZ,9.44,9.47,9.33,9.38,9.375196078452126,1015.4914000000001,1024.13388,994.9655100000001,999.2867500000001,9.4,9.48,9.21,9.25,9.340878864627413,1026.2945,933.3878400000001,1026.2945,984.16241,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-07-25,000002.SZ,23.46268259175148,23.655157428435245,23.096980402052317,23.27020775506771,23.318961729121103,3341.882,3365.2230000000004,3236.1610000000005,3255.3830000000003,23.424187624414724,23.58779123559593,22.683159503182218,22.817891888860853,23.09829177140003,3365.2230000000004,2817.396,3365.2230000000004,3049.4330000000004,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-07-25,000006.SZ,5.79,5.87,5.73,5.82,5.793728709047902,197.82628,202.61792,197.82628,198.85305999999997,5.78,5.92,5.78,5.81,5.852210674416073,214.59702,182.42458,214.59702,196.7995,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-07-25,000008.SZ,,,,,,,,,,,,,,,,,,,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-07-25,000009.SZ,5.149640141227594,5.159600760456274,5.069955187398153,5.099837045084193,5.106055953573382,37.5552,38.142,37.48185,37.77525,5.099837045084193,5.179521998913635,5.089876425855514,5.129718902770233,5.128595235421555,38.142,33.57984,38.142,36.083600000000004,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-07-25,000011.SZ,10.46,10.79,10.39,10.59,10.594168531387195,36.84104,37.471399999999996,36.66594,36.9461,10.520000000000001,10.7,10.47,10.55,10.56683678676778,44.72053999999999,35.3702,44.72053999999999,36.66594,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-07-25,000012.SZ,5.12,5.32,5.05,5.19,5.187617344331322,121.0842,123.93324,121.0842,122.03388,5.1,5.22,5.1,5.14,5.145928975225763,126.30744000000001,113.9616,124.40808000000001,119.42226000000001,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-07-25,000016.SZ,4.93,5.04,4.92,5.01,4.988707309110597,106.08174,106.92869999999999,105.23477999999999,105.44652,5.01,5.05,4.97,4.98,4.998052353241723,106.92869999999999,84.90773999999999,106.92869999999999,100.36476,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-07-25,000021.SZ,7.1,7.230000000000001,7.06,7.1,7.133328221847199,97.80638,98.22139999999999,96.69966,97.39135999999999,7.07,7.1,6.99,7.039999999999999,7.02856697637317,98.22139999999999,85.49412,98.22139999999999,92.41112,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-07-25,000025.SZ,32.25,33.67,32.23,32.45,32.85047537163897,60.59494,61.310480000000005,60.067699999999995,60.406639999999996,32.18,32.56,31.9,32.08,32.10154415533064,63.89019,51.970800000000004,63.89019,59.1262,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-07-25,000027.SZ,5.13,5.13,5.05,5.07,5.074590503477632,67.92544,69.67056000000001,67.79119999999999,68.19391999999999,5.06,5.190000000000001,5.05,5.079999999999999,5.111584346845065,69.67056000000001,65.1064,69.67056000000001,67.79119999999999,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-07-25,000028.SZ,46.2,46.4,45.69,45.8,45.9092355567789,179.584,182.19968,177.59296,181.41888,46.0,46.67,45.49,46.47,46.2995385859271,182.19968,154.71552,182.19968,174.27456,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-07-25,000030.SZ,5.33929236499069,5.33929236499069,5.221104903786468,5.248913718187462,5.263157029293588,16.818839999999998,16.88328,16.5933,16.5933,5.22,5.24,5.1499999999999995,5.1499999999999995,5.192209840173462,16.88328,13.91904,16.88328,15.594479999999999,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-07-25,000031.SZ,6.04,6.16,6.01,6.03,6.067603007951796,84.85817999999999,85.69836000000001,84.15803,84.99821,6.06,6.12,6.01,6.07,6.073352374012635,86.8186,76.03629,86.8186,82.6177,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
2018-07-26,000001.SZ,9.4,9.48,9.21,9.25,9.340878864627413,1004.6883000000001,1011.17016,991.7245800000001,999.2867500000001,9.3,9.36,9.18,9.25,9.270108501408869,1026.2945,933.3878400000001,1026.2945,959.3152800000001,CNY,,"Ping An Bank Co., Ltd.",平安银行股份有限公司,19910403,L,平安银行,000001
2018-07-26,000002.SZ,23.424187624414724,23.58779123559593,22.683159503182218,22.817891888860853,23.09829177140003,3233.4150000000004,3269.1130000000003,3190.852,3201.8360000000002,22.663912019513837,22.91412930720274,22.365576022653993,22.442565957327503,22.576514141355823,3306.184,2817.396,3269.1130000000003,2892.911,CNY,,"China Vanke Co.,Ltd.",万科企业股份有限公司,19910129,L,万科A,000002
2018-07-26,000006.SZ,5.78,5.92,5.78,5.81,5.852210674416073,198.85305999999997,212.88572,198.5108,206.72504,5.81,6.22,5.8,6.04,6.01542943604997,214.59702,182.42458,214.59702,183.45136,CNY,,"Shenzhen Zhenye(Group) Co.,Ltd.",深圳市振业(集团)股份有限公司,19920427,L,深振业A,000006
2018-07-26,000008.SZ,,,,,,,,,,,,,,,,,,,CNY,,"China High Speed Railway Technology Co., Ltd.",神州高铁技术股份有限公司,19920507,L,神州高铁,000008
2018-07-26,000009.SZ,5.099837045084193,5.179521998913635,5.089876425855514,5.129718902770233,5.128595235421555,37.85095999999999,37.924600000000005,37.26184,37.26184,5.139999999999999,5.15,5.06,5.06,5.087403010429017,37.924600000000005,33.57984,37.924600000000005,34.2426,CNY,,"China Baoan Group Co.,Ltd.",中国宝安集团股份有限公司,19910625,L,中国宝安,000009
2018-07-26,000011.SZ,10.520000000000001,10.7,10.47,10.55,10.56683678676778,37.2963,40.65821999999999,37.121199999999995,40.65821999999999,10.650000000000002,11.61,10.6,11.61,11.336956860702093,44.72053999999999,35.3702,44.72053999999999,37.121199999999995,CNY,,Shenzhen Properties & Resources Development (Group) Ltd.,深圳市物业发展(集团)股份有限公司,19920330,L,深物业A,000011
2018-07-26,000012.SZ,5.1,5.22,5.1,5.14,5.145928975225763,122.27130000000001,122.74614,121.0842,121.79646,5.15,5.17,5.1,5.13,5.13327850980761,126.30744000000001,113.9616,124.40808000000001,113.9616,CNY,,"CSG Holding Co.,Ltd.",中国南玻集团股份有限公司,19920228,L,南玻A,000012
2018-07-26,000016.SZ,5.01,5.05,4.97,4.98,4.998052353241723,105.44652,106.29347999999999,103.11738,103.7526,4.98,5.02,4.87,4.9,4.9427081281996035,106.29347999999999,84.90773999999999,106.29347999999999,93.16560000000001,CNY,,"Konka Group Co.,Ltd",康佳集团股份有限公司,19920327,L,深康佳A,000016
2018-07-26,000021.SZ,7.07,7.1,6.99,7.039999999999999,7.02856697637317,97.25302,97.39135999999999,95.73128,97.25302,7.03,7.039999999999999,6.92,7.03,6.993560666364759,97.66803999999999,85.49412,97.66803999999999,86.87752,CNY,,"Shenzhen Kaifa Technology Co., Ltd.",深圳长城开发科技股份有限公司,19940202,L,深科技,000021
2018-07-26,000025.SZ,32.18,32.56,31.9,32.08,32.10154415533064,60.256,62.515600000000006,60.105360000000005,61.649420000000006,32.0,33.2,31.92,32.74,32.703408678709486,63.89019,51.970800000000004,63.89019,56.50883,CNY,,"Shenzhen Tellus Holding Co.,Ltd",深圳市特力(集团)股份有限公司,19930621,L,特力A,000025
2018-07-26,000027.SZ,5.06,5.190000000000001,5.05,5.079999999999999,5.111584346845065,68.05968,68.86511999999999,68.05968,68.32816,5.07,5.13,5.07,5.09,5.105759200197621,69.26783999999999,65.1064,69.26783999999999,65.1064,CNY,,"Shenzhen Energy Group Co., Ltd.",深圳能源集团股份有限公司,19930903,L,深圳能源,000027
2018-07-26,000028.SZ,46.0,46.67,45.49,46.47,46.2995385859271,180.3648,182.04352,178.0224,179.584,46.2,46.63,45.6,46.0,46.06882464175874,182.04352,154.71552,182.04352,164.98304,CNY,,China National Accord Medicines Corporation Ltd.,国药集团一致药业股份有限公司,19930809,L,国药一致,000028
2018-07-26,000030.SZ,5.22,5.24,5.1499999999999995,5.1499999999999995,5.192209840173462,16.528859999999998,16.818839999999998,16.49664,16.528859999999998,5.13,5.22,5.12,5.13,5.161050590732944,16.818839999999998,13.91904,16.818839999999998,14.853420000000002,CNY,,FAWER Automotive Parts Limited Company,富奥汽车零部件股份有限公司,19930929,L,富奥股份,000030
2018-07-26,000031.SZ,6.06,6.12,6.01,6.07,6.073352374012635,84.85817999999999,86.8186,84.85817999999999,85.69836000000001,6.06,6.2,6.06,6.12,6.145042553955542,86.8186,76.03629,86.8186,79.11695,CNY,,"COFCO Property (Group) Co.,Ltd.",中粮地产(集团)股份有限公司,19931008,L,中粮地产,000031
